fips,state,area_name,2013_urban_influence_code,percent_of_adults_with_a_high_school_diploma_only_1980,percent_of_adults_completing_some_college_or_associates_degree_2000,bachelors_degree_or_higher_2015_19,percent_of_adults_with_less_than_a_high_school_diploma_2015_19,percent_of_adults_with_a_high_school_diploma_only_2015_19,percent_of_adults_completing_some_college_or_associates_degree_2015_19,percent_of_adults_with_a_bachelors_degree_or_higher_2015_19
37079,NC,Greene County,7.0,27.2,22.6,1654.0,24.988319396972656,32.91730499267578,31.05519676208496,11.039177894592283
37081,NC,Guilford County,2.0,26.9,27.5,126827.0,10.940771102905272,23.258087158203125,29.774940490722656,36.02620315551758
37083,NC,Halifax County,5.0,25.5,21.2,5222.0,21.38490104675293,37.217472076416016,26.951061248779297,14.446565628051758
37085,NC,Harnett County,3.0,27.7,29.6,18702.0,12.52936553955078,29.893991470336918,35.71804428100586,21.85860061645508
37087,NC,Haywood County,2.0,29.9,29.7,11903.0,11.997292518615724,26.36347770690918,35.65128326416016,25.987947463989254
37089,NC,Henderson County,2.0,31.7,29.9,27185.0,10.079649925231934,24.151159286499023,33.97349548339844,31.79569435119629
37091,NC,Hertford County,4.0,23.2,23.5,2484.0,19.20744514465332,32.69889068603516,33.17922592163086,14.914440155029297
37093,NC,Hoke County,2.0,28.8,30.2,6150.0,12.921462059020996,28.712757110595703,40.62761306762695,17.73816680908203
37095,NC,Hyde County,10.0,23.0,21.5,350.0,19.20251846313477,38.71983337402344,32.8961181640625,9.18153190612793
37097,NC,Iredell County,1.0,28.2,28.9,34306.0,10.744500160217283,28.25040435791016,32.57902908325195,28.42606735229492
37099,NC,Jackson County,5.0,24.7,27.6,8326.0,10.63612461090088,26.841989517211918,32.15275573730469,30.36912727355957
37101,NC,Johnston County,1.0,28.4,28.2,29900.0,13.118651390075684,27.79735374450684,36.229736328125,22.8542594909668
37103,NC,Jones County,2.0,26.4,26.3,882.0,18.867403030395508,34.39226531982422,34.55801010131836,12.182320594787598
37105,NC,Lee County,5.0,29.6,29.2,8755.0,16.530000686645508,26.84130477905273,35.13453674316406,21.49415779113769
37107,NC,Lenoir County,5.0,28.5,27.3,5912.0,20.318574905395508,31.93062973022461,32.826778411865234,14.924016952514648
37109,NC,Lincoln County,1.0,27.0,26.9,13584.0,12.138150215148926,31.09914207458496,33.75341033935547,23.00929832458496
37111,NC,McDowell County,5.0,27.6,25.2,5731.0,16.097026824951172,32.39492416381836,34.065799713134766,17.442249298095703
37113,NC,Macon County,9.0,30.0,29.0,6246.0,10.74899959564209,31.012006759643555,34.43110275268555,23.80788993835449
37115,NC,Madison County,2.0,24.1,21.4,4371.0,13.0179443359375,31.275693893432617,27.18433952331543,28.522022247314453
37117,NC,Martin County,6.0,25.4,24.5,2705.0,16.641407012939453,33.88905715942383,33.07062911987305,16.398908615112305
37119,NC,Mecklenburg County,1.0,27.4,29.2,327148.0,9.72046947479248,16.993793487548828,27.906625747680664,45.37911224365234
37121,NC,Mitchell County,10.0,26.5,23.5,2274.0,14.790127754211426,33.039093017578125,31.68798446655273,20.48279571533203
37123,NC,Montgomery County,6.0,25.0,22.1,2971.0,20.518768310546875,34.5634765625,29.254533767700195,15.663222312927246
37125,NC,Moore County,5.0,27.2,29.9,26250.0,9.31506061553955,21.630563735961918,31.620153427124023,37.43422317504883
37127,NC,Nash County,2.0,28.1,24.5,13460.0,14.38249397277832,33.70164108276367,31.144580841064453,20.771284103393555
37129,NC,New Hanover County,2.0,32.0,30.9,63284.0,6.753333568572998,21.341943740844727,31.318021774291992,40.586700439453125
37131,NC,Northampton County,8.0,21.5,20.2,2065.0,19.59581184387207,38.49796676635742,28.133129119873047,13.773094177246094
37133,NC,Onslow County,2.0,40.3,36.7,24004.0,8.492711067199707,29.98624420166016,38.58977127075195,22.9312744140625
37135,NC,Orange County,2.0,19.2,20.3,53769.0,7.2690110206604,13.64161491394043,19.36329460144043,59.72607803344727
37137,NC,Pamlico County,2.0,28.2,29.3,1842.0,12.016088485717772,31.030668258666992,38.431373596191406,18.521869659423828
37139,NC,Pasquotank County,3.0,24.1,30.1,5947.0,12.98098373413086,32.001190185546875,32.92972946166992,22.08810043334961
37141,NC,Pender County,2.0,29.4,29.8,11884.0,12.21695041656494,27.63318634033203,32.23480224609375,27.915061950683597
37143,NC,Perquimans County,3.0,25.4,26.6,2034.0,13.12921142578125,28.735631942749023,37.9805793762207,20.154577255249023
37145,NC,Person County,2.0,27.6,26.5,4372.0,13.511396408081056,37.38603973388672,33.53276443481445,15.56980037689209
37147,NC,Pitt County,2.0,24.6,28.3,35418.0,10.74441909790039,23.77751350402832,32.81879806518555,32.659271240234375
37149,NC,Polk County,7.0,26.6,26.6,4621.0,9.245389938354492,25.111713409423828,36.55988311767578,29.0830135345459
37151,NC,Randolph County,2.0,29.2,23.3,15552.0,18.548452377319336,33.50688171386719,32.25269317626953,15.691972732543944
37153,NC,Richmond County,8.0,28.0,23.4,4808.0,19.13481330871582,32.17146682739258,32.972564697265625,15.721152305603027
37155,NC,Robeson County,5.0,25.9,22.8,11719.0,22.65835952758789,33.43931579589844,30.20374298095703,13.69858169555664
37157,NC,Rockingham County,2.0,25.2,24.8,9864.0,17.32675552368164,34.893310546875,32.713722229003906,15.06621265411377
37159,NC,Rowan County,1.0,26.6,26.5,17900.0,14.356338500976562,32.59315872192383,34.53753662109375,18.512964248657227
37161,NC,Rutherford County,5.0,25.8,24.7,8535.0,16.15868377685547,32.49284362792969,33.51856231689453,17.829910278320312
37163,NC,Sampson County,4.0,27.9,22.8,5828.0,20.67481803894043,34.21820068359375,31.403715133666992,13.70326805114746
37165,NC,Scotland County,5.0,25.3,26.0,3663.0,19.80181312561035,33.933258056640625,30.75294303894043,15.511984825134276
37167,NC,Stanly County,3.0,27.0,24.7,7472.0,14.679494857788086,33.30474090576172,34.69340515136719,17.322359085083008
37169,NC,Stokes County,2.0,32.4,23.8,4754.0,16.20817756652832,39.97918319702149,29.67434883117676,14.138290405273438
37171,NC,Surry County,5.0,25.2,25.5,9186.0,20.514381408691406,28.909395217895508,32.541473388671875,18.03474998474121
37173,NC,Swain County,7.0,25.5,26.5,1780.0,20.249156951904297,30.572858810424805,31.00173568725586,18.17624855041504
37175,NC,Transylvania County,5.0,31.8,28.8,8368.0,10.964621543884276,26.75040054321289,29.6446533203125,32.640323638916016
37177,NC,Tyrrell County,8.0,21.6,21.9,328.0,25.992897033691406,36.45463180541992,26.961576461791992,10.59089469909668
37179,NC,Union County,1.0,30.6,28.1,52171.0,10.372109413146973,24.567771911621094,29.66018867492676,35.39992904663086
37181,NC,Vance County,3.0,24.6,23.1,4463.0,19.596168518066406,37.04344177246094,28.514404296875,14.845985412597656
37183,NC,Wake County,1.0,25.9,27.7,376153.0,7.003758430480957,15.124673843383787,25.11962509155273,52.7519416809082
37185,NC,Warren County,4.0,22.2,23.9,2300.0,18.41924476623535,36.65291976928711,29.120275497436523,15.807559967041016
37187,NC,Washington County,9.0,28.7,20.9,941.0,16.305810928344727,37.41896057128906,34.7645263671875,11.510703086853027
37189,NC,Watauga County,8.0,25.0,24.5,13409.0,9.218317031860352,20.73570251464844,27.815570831298828,42.230411529541016
37191,NC,Wayne County,2.0,31.3,29.7,15628.0,15.491568565368652,30.508310317993164,34.9729118347168,19.027212142944336
37193,NC,Wilkes County,3.0,26.6,23.2,7796.0,19.86815452575684,31.73833656311035,32.58012008666992,15.813387870788574
37195,NC,Wilson County,3.0,26.2,22.6,10903.0,19.728307723999023,31.45719146728516,29.170869827270508,19.64362907409668
37197,NC,Yadkin County,2.0,29.0,24.9,3117.0,17.663328170776367,33.83539962768555,36.85154724121094,11.649723052978516
37199,NC,Yancey County,7.0,27.0,21.1,2678.0,15.494131088256836,33.214691162109375,31.0109806060791,20.280197143554688
38001,ND,Adams County,12.0,36.5,31.2,420.0,5.481120586395264,34.34835433959961,34.59196090698242,25.578561782836918
38003,ND,Barnes County,6.0,31.9,30.4,2249.0,7.704381942749023,31.510791778564453,31.366907119750977,29.41792106628418
38005,ND,Benson County,12.0,30.5,32.7,632.0,13.701431274414062,29.47341537475586,40.669734954833984,16.155418395996094
38007,ND,Billings County,10.0,33.1,27.0,186.0,10.481586456298828,33.00283432006836,30.169971466064453,26.345609664916992
38009,ND,Bottineau County,10.0,29.6,36.7,1090.0,8.28376293182373,27.759418487548828,39.942718505859375,24.01409912109375
38011,ND,Bowman County,12.0,33.9,32.2,516.0,10.938966751098633,34.64788818359375,30.187793731689453,24.225351333618164
38013,ND,Burke County,10.0,32.6,32.0,341.0,7.409879684448242,27.770360946655277,42.05607604980469,22.76368522644043
38015,ND,Burleigh County,2.0,30.1,35.5,22873.0,5.716698169708252,22.69479179382324,35.82318115234375,35.76532745361328
38017,ND,Cass County,2.0,32.1,36.7,44952.0,5.179396629333496,20.070274353027344,34.55971145629883,40.190616607666016
38019,ND,Cavalier County,12.0,31.6,35.3,529.0,8.13097858428955,31.493745803833008,40.91243743896485,19.462841033935547
38021,ND,Dickey County,10.0,28.5,31.1,956.0,8.661654472351074,27.819549560546875,34.76691818237305,28.751880645751957
38023,ND,Divide County,10.0,31.1,32.2,320.0,6.6589460372924805,33.98957824707031,40.82223510742188,18.52924156188965
38025,ND,Dunn County,10.0,31.1,29.0,649.0,8.947885513305664,33.661094665527344,36.11930465698242,21.271713256835938
38027,ND,Eddy County,12.0,27.0,31.6,435.0,10.554885864257812,29.252111434936523,33.956573486328125,26.23642921447754
38029,ND,Emmons County,7.0,25.4,23.7,444.0,12.730249404907228,35.243553161621094,33.85182189941406,18.174375534057617
38031,ND,Foster County,10.0,29.5,28.3,620.0,9.65517234802246,25.991378784179688,37.62931060791016,26.72413825988769
38033,ND,Golden Valley County,12.0,29.6,33.6,346.0,7.142857074737549,25.3105583190918,40.683231353759766,26.863353729248047
38035,ND,Grand Forks County,2.0,32.0,37.0,14729.0,4.903500080108643,22.18411064147949,37.33423614501953,35.578155517578125
38037,ND,Grant County,7.0,24.2,29.1,315.0,9.914040565490724,36.103153228759766,35.93123245239258,18.051576614379883
38039,ND,Griggs County,12.0,32.0,30.4,452.0,10.718358039855955,33.40935134887695,30.102622985839844,25.76966857910156
38041,ND,Hettinger County,10.0,27.9,27.9,248.0,12.931937217712402,33.821990966796875,40.26177978515625,12.984292984008787
38043,ND,Kidder County,7.0,27.7,26.0,315.0,9.157303810119627,33.82022476196289,39.32584381103516,17.69662857055664
38045,ND,LaMoure County,10.0,29.5,27.6,726.0,13.821138381958008,28.92953872680664,32.65582656860352,24.59349632263184
38047,ND,Logan County,10.0,21.4,23.3,271.0,12.028985977172852,33.18840408325195,35.144927978515625,19.63768196105957
38049,ND,McHenry County,8.0,29.4,28.9,886.0,9.231513023376465,33.615272521972656,35.741905212402344,21.41131019592285
38051,ND,McIntosh County,12.0,17.2,23.6,312.0,18.15907859802246,33.016510009765625,33.216609954833984,15.60780429840088
38053,ND,McKenzie County,10.0,32.4,30.8,2053.0,9.25182056427002,28.40823554992676,36.56791305541992,25.772031784057617
38055,ND,McLean County,7.0,31.3,33.0,1448.0,7.553956985473633,33.755393981933594,37.85611343383789,20.834531784057617
38057,ND,Mercer County,11.0,28.1,33.7,1300.0,8.603407859802246,26.99632453918457,42.68292617797852,21.71734046936035
38059,ND,Morton County,2.0,31.9,31.2,5883.0,8.10428237915039,29.380878448486328,35.65427780151367,26.86056137084961
38061,ND,Mountrail County,10.0,33.0,32.7,1341.0,7.645446300506592,33.85622787475586,38.07493209838867,20.42339324951172
38063,ND,Nelson County,7.0,34.1,33.1,545.0,8.199725151062012,29.18002700805664,37.65460205078125,24.96564292907715
38065,ND,Oliver County,2.0,31.3,32.6,271.0,8.709176063537598,30.79315757751465,39.4245719909668,21.073095321655277
38067,ND,Pembina County,12.0,30.6,31.5,1047.0,10.441292762756348,31.816390991210938,37.115840911865234,20.62647819519043
38069,ND,Pierce County,9.0,25.9,32.0,623.0,6.659939289093018,35.21695327758789,37.16784286499024,20.955263137817383
38071,ND,Ramsey County,11.0,31.1,36.1,2078.0,8.088889122009277,28.761905670166016,36.761905670166016,26.38730239868164
38073,ND,Ransom County,7.0,34.1,29.8,730.0,9.007593154907228,35.401939392089844,36.47551727294922,19.114952087402344
38075,ND,Renville County,8.0,33.1,35.1,338.0,4.696789741516113,34.066585540771484,41.14149856567383,20.095125198364254
38077,ND,Richland County,5.0,29.9,40.6,2247.0,9.26926326751709,27.068523406982425,42.36565399169922,21.296560287475582
38079,ND,Rolette County,12.0,23.9,32.4,1626.0,12.45633029937744,25.804119110107425,42.15154647827149,19.588001251220703
38081,ND,Sargent County,10.0,36.8,33.3,520.0,8.10234546661377,36.35394287109375,37.06467819213867,18.47903251647949
38083,ND,Sheridan County,12.0,24.4,26.9,159.0,12.488521575927734,37.4655647277832,35.44536209106445,14.600550651550291
38085,ND,Sioux County,2.0,33.2,35.3,353.0,16.32653045654297,32.3979606628418,36.26700592041016,15.008502960205078
38087,ND,Slope County,12.0,27.8,30.1,141.0,9.926470756530762,28.492647171020508,35.661766052246094,25.919116973876957
38089,ND,Stark County,8.0,30.1,29.8,4565.0,9.524980545043944,32.08103942871094,35.94610595703125,22.4478759765625
38091,ND,Steele County,7.0,32.1,37.9,394.0,3.6891679763793945,25.27472496032715,40.10988998413086,30.92621612548828
38093,ND,Stutsman County,8.0,33.7,27.5,3455.0,9.116437911987305,33.82191848754883,33.39725875854492,23.664382934570312
38095,ND,Towner County,12.0,32.7,32.0,275.0,8.585546493530273,33.848052978515625,40.580604553222656,16.985794067382812
38097,ND,Traill County,7.0,28.7,36.0,1575.0,6.560088157653809,25.983095169067383,38.51525115966797,28.94156646728516
38099,ND,Walsh County,6.0,29.2,31.3,1307.0,14.629653930664062,32.96934509277344,35.205894470214844,17.195106506347656
38101,ND,Ward County,8.0,35.8,36.3,12756.0,6.292196750640869,29.966012954711918,34.44862747192383,29.293161392211918
38103,ND,Wells County,12.0,29.7,28.0,649.0,12.98701286315918,32.91182327270508,31.920711517333984,22.180450439453125
38105,ND,Williams County,8.0,35.8,34.3,5266.0,9.516778945922852,27.060401916503903,39.86129760742188,23.561521530151367
39001,OH,Adams County,4.0,36.0,17.0,2502.0,19.8240909576416,44.51993560791016,22.478538513183597,13.17743682861328
39003,OH,Allen County,2.0,45.5,26.5,13091.0,9.697013854980469,38.83867263793945,32.53163528442383,18.93267822265625
39005,OH,Ashland County,3.0,45.7,20.4,7433.0,11.525347709655762,41.58987808227539,25.939075469970703,20.945697784423828
39007,OH,Ashtabula County,3.0,47.1,23.0,9795.0,13.980876922607422,44.56623077392578,27.176130294799805,14.276761054992676
39009,OH,Athens County,3.0,35.7,23.1,11167.0,9.97999095916748,35.13411331176758,24.69175910949707,30.194137573242188
39011,OH,Auglaize County,5.0,48.4,24.7,5852.0,7.335869789123535,43.47349548339844,30.320520401000977,18.870115280151367
39013,OH,Belmont County,2.0,46.4,23.4,8385.0,9.83860683441162,42.393463134765625,31.101924896240234,16.666004180908203
39015,OH,Brown County,1.0,39.8,20.7,4530.0,12.135075569152832,45.58799362182617,27.367277145385746,14.909653663635254
39017,OH,Butler County,1.0,38.3,26.2,73608.0,9.369955062866213,32.906375885009766,27.48544692993164,30.238224029541016
39019,OH,Carroll County,2.0,48.1,17.9,2608.0,10.54399299621582,49.70230484008789,26.482112884521484,13.271589279174805
39021,OH,Champaign County,3.0,46.6,23.7,4319.0,8.83733081817627,46.19395065307617,28.884254455566406,16.084463119506836
39023,OH,Clark County,2.0,42.8,26.7,17235.0,11.280553817749023,37.877174377441406,32.13541412353516,18.70685577392578
39025,OH,Clermont County,1.0,39.3,25.9,40289.0,9.7542085647583,32.36646270751953,29.250545501708984,28.628782272338867
39027,OH,Clinton County,3.0,43.3,26.9,5333.0,11.6566162109375,39.13444519042969,30.290884017944336,18.91805648803711
39029,OH,Columbiana County,3.0,44.4,22.2,11040.0,11.468192100524902,44.72298812866211,28.94513702392578,14.86368179321289
39031,OH,Coshocton County,3.0,46.7,17.8,3334.0,14.518611907958984,47.34141159057617,24.97927665710449,13.160699844360352
39033,OH,Crawford County,3.0,48.2,21.1,4235.0,9.839738845825195,46.82194900512695,28.958984375,14.379328727722168
39035,OH,Cuyahoga County,1.0,36.8,26.4,284708.0,10.178306579589844,27.761375427246094,29.53096008300781,32.52935791015625
39037,OH,Darke County,5.0,48.1,22.4,5566.0,9.153571128845217,46.868438720703125,28.1897087097168,15.78827953338623
39039,OH,Defiance County,5.0,45.1,24.6,4650.0,8.844194412231445,42.14793014526367,31.05698013305664,17.950895309448242
39041,OH,Delaware County,1.0,42.9,26.9,71553.0,3.608787298202514,18.28229522705078,23.79264259338379,54.3162727355957
39043,OH,Erie County,3.0,44.7,26.3,12418.0,8.229086875915527,37.24901580810547,31.370830535888672,23.151065826416016
39045,OH,Fairfield County,1.0,46.7,28.4,28745.0,7.353110313415527,34.04924392700195,31.036664962768555,27.56097984313965
39047,OH,Fayette County,3.0,42.2,20.4,3191.0,14.32139015197754,45.92528533935547,23.49013900756836,16.263187408447266
39049,OH,Franklin County,1.0,35.9,26.8,345062.0,8.82977294921875,24.595483779907227,26.525066375732425,40.04967498779297
39051,OH,Fulton County,2.0,48.7,28.1,5063.0,8.69050121307373,41.73461532592773,31.93253898620605,17.642343521118164
39053,OH,Gallia County,5.0,37.8,20.4,3286.0,16.014511108398438,41.18016815185547,26.91172981262207,15.893590927124023
39055,OH,Geauga County,1.0,39.7,26.5,24464.0,9.781713485717772,25.263731002807617,26.94632148742676,38.00823593139648
39057,OH,Greene County,2.0,39.8,27.8,43981.0,6.203257083892822,24.4787540435791,30.113296508789062,39.20469284057617
39059,OH,Guernsey County,5.0,44.0,22.2,3992.0,14.463868141174316,42.70772552490234,28.22922706604004,14.599181175231934
39061,OH,Hamilton County,1.0,32.4,25.8,208326.0,8.62827205657959,26.287450790405277,27.16407585144043,37.92020034790039
39063,OH,Hancock County,5.0,46.9,26.1,14056.0,7.523197174072266,35.97582244873047,29.442113876342773,27.058868408203125
39065,OH,Hardin County,6.0,46.9,18.7,3109.0,10.534000396728516,48.01835632324219,25.234668731689453,16.212974548339844
39067,OH,Harrison County,6.0,47.8,20.9,1269.0,13.190519332885742,47.89425659179688,27.34731101989746,11.567912101745604
39069,OH,Henry County,6.0,47.7,22.5,3223.0,6.520813465118408,44.458641052246094,31.864154815673828,17.15639305114746
39071,OH,Highland County,4.0,42.9,21.8,3947.0,14.905139923095703,45.37620544433594,26.274736404418945,13.443918228149414
39073,OH,Hocking County,1.0,45.7,22.0,2880.0,10.91700839996338,45.56011581420898,29.107017517089844,14.415857315063477
39075,OH,Holmes County,9.0,30.3,11.1,2476.0,43.07380294799805,32.91746139526367,14.355335235595703,9.653397560119627
39077,OH,Huron County,3.0,48.4,21.4,5679.0,11.475784301757812,46.1569709777832,27.952075958251957,14.415168762207031
39079,OH,Jackson County,8.0,38.9,19.4,3210.0,16.52025032043457,42.06874847412109,26.949586868286133,14.461413383483888
